alias_key,proposal_grade,proposal_status,proposed_campaign_id,proposed_campaign_name,source_row,date_iso,management_memo,landing_path,ledger_path_candidates,utm_source,utm_medium,utm_campaign,utm_content,channel_bucket,product_family_hint,audit_generated_at,audit_range,confidence,why_not_auto_confirm,next_action
meta_biocom_cleanbalance_2,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",827,,메타광고_바이오컴_클린밸런스_후기2,/shop_view?idx=172,/shop_view;/shopview,meta_biocom_cleanbalance_2,meta_biocom_cleanbalance_2,meta_biocom_cleanbalance_2,meta_biocom_cleanbalance_2,meta_paid_or_meta_candidate,unknown,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_cleanbalance_3,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",828,,메타광고_바이오컴_클린밸런스_후기3,/shop_view?idx=172,/shop_view;/shopview,meta_biocom_cleanbalance_3,meta_biocom_cleanbalance_3,meta_biocom_cleanbalance_3,meta_biocom_cleanbalance_3,meta_paid_or_meta_candidate,unknown,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_cleanbalance_4,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",829,,메타광고_바이오컴_클린밸런스_후기4,/shop_view?idx=172,/shop_view;/shopview,meta_biocom_cleanbalance_4,meta_biocom_cleanbalance_4,meta_biocom_cleanbalance_4,meta_biocom_cleanbalance_4,meta_paid_or_meta_candidate,unknown,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_cleanbalance_5,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",830,,메타광고_바이오컴_클린밸런스_5,/shop_view?idx=172,/shop_view;/shopview,meta_biocom_cleanbalance_5,meta_biocom_cleanbalance_5,meta_biocom_cleanbalance_5,meta_biocom_cleanbalance_5,meta_paid_or_meta_candidate,unknown,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_cleanbalance_6,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",831,,메타광고_바이오컴_클린밸런스_6,/shop_view?idx=172,/shop_view;/shopview,meta_biocom_cleanbalance_6,meta_biocom_cleanbalance_6,meta_biocom_cleanbalance_6,meta_biocom_cleanbalance_6,meta_paid_or_meta_candidate,unknown,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_cleanbalance_7,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",832,,메타광고_바이오컴_클린밸런스_7,/shop_view?idx=172,/shop_view;/shopview,meta_biocom_cleanbalance_7,meta_biocom_cleanbalance_7,meta_biocom_cleanbalance_7,meta_biocom_cleanbalance_7,meta_paid_or_meta_candidate,unknown,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_cleanbalance_midlanding2_1,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",911,,메타광고_바이오컴_클린밸런스_중간랜딩2_속광후기,/1007,/1007,meta_biocom_cleanbalance_midlanding2_1,meta_biocom_cleanbalance_midlanding2_1,meta_biocom_cleanbalance_midlanding2_1,meta_biocom_cleanbalance_midlanding2_1,meta_paid_or_meta_candidate,unknown,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_cleanbalance_midlanding2_8,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",910,2025-01-13,메타광고_바이오컴_클린밸런스_중간랜딩2_포스텔러,/1007,/1007,meta_biocom_cleanbalance_midlanding2_8,meta_biocom_cleanbalance_midlanding2_8,meta_biocom_cleanbalance_midlanding2_8,meta_biocom_cleanbalance_midlanding2_8,meta_paid_or_meta_candidate,unknown,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_comparison_biobalance,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1942,,메타광고_바이오컴_영양제비교_바이오밸런스,/shop_view?idx=97,/shop_view;/shopview,meta_biocom_comparison_biobalance,meta_biocom_comparison_biobalance,meta_biocom_comparison_biobalance,meta_biocom_comparison_biobalance,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_copypost1_igg,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120213362391690396,[바이오컴] 음식물 과민증 검사 전환캠페인(10/14~),1533,,메타광고_바이오컴_후킹카피1_음과검,/igg_store?idx=85,/igg_store;/iggstore,meta_biocom_copypost1_igg,meta_biocom_copypost1_igg,meta_biocom_copypost1_igg,meta_biocom_copypost1_igg,meta_paid_or_meta_candidate,igg,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_copypost2_igg,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120213362391690396,[바이오컴] 음식물 과민증 검사 전환캠페인(10/14~),1534,,메타광고_바이오컴_후킹카피2_음과검,/igg_store?idx=85,/igg_store;/iggstore,meta_biocom_copypost2_igg,meta_biocom_copypost2_igg,meta_biocom_copypost2_igg,meta_biocom_copypost2_igg,meta_paid_or_meta_candidate,igg,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_copypost3_igg,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120213362391690396,[바이오컴] 음식물 과민증 검사 전환캠페인(10/14~),1535,,메타광고_바이오컴_후킹카피3_음과검,/igg_store?idx=85,/igg_store;/iggstore,meta_biocom_copypost3_igg,meta_biocom_copypost3_igg,meta_biocom_copypost3_igg,meta_biocom_copypost3_igg,meta_paid_or_meta_candidate,igg,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_dangdangstory_dangdangcare,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1878,2025-12-16,메타광고_바이오컴_당당케어인스스_당당케어,/shop_view?idx=317,/shop_view;/shopview,meta_biocom_dangdangstory_dangdangcare,meta_biocom_dangdangstory_dangdangcare,meta_biocom_dangdangstory_dangdangcare,meta_biocom_dangdangstory_dangdangcare,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_dermatology_youngdays,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1629,2025-10-14,메타광고_바이오컴_피부과보다좋음_영데이즈,/shop_view?idx=300,/shop_view;/shopview,meta_biocom_dermatology_youngdays,meta_biocom_dermatology_youngdays,meta_biocom_dermatology_youngdays,meta_biocom_dermatology_youngdays,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_diet_dangdangcare,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1824,,메타광고_바이오컴_챙겨먹은영양제_당당케어,/shop_view?idx=317,/shop_view;/shopview,meta_biocom_diet_dangdangcare,meta_biocom_diet_dangdangcare,meta_biocom_diet_dangdangcare,meta_biocom_diet_dangdangcare,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_dietreview_dangdangcare,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1497,,메타광고_바이오컴_다이어트후기_당당케어,/HealthFood?idx=317,/HealthFood,meta_biocom_dietreview_dangdangcare,meta_biocom_dietreview_dangdangcare,meta_biocom_dietreview_dangdangcare,meta_biocom_dietreview_dangdangcare,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_dietset_healthfood,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",2109,,메타광고_바이오컴_건기식카탈로그다이어트_건기식,/HealthFood,/HealthFood,meta_biocom_dietset_healthfood,meta_biocom_dietset_healthfood,meta_biocom_dietset_healthfood,meta_biocom_dietset_healthfood,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_dietsuccess_acid,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120237452088280396,[바이오컴] 종합대사기능검사 전환캠페인(11/4~) - 사본,1756,,메타광고_바이오컴_다이어트성공스토리_종대사,/organicacid_store?idx=259,/organicacid_store;/organicacidstore,meta_biocom_dietsuccess_acid,meta_biocom_dietsuccess_acid,meta_biocom_dietsuccess_acid,meta_biocom_dietsuccess_acid,meta_paid_or_meta_candidate,organicacid,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_dm_igg,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120235591897270396,[바이오컴] 음식물 과민증 검사 어드밴티지+캠페인(251020),1797,,메타광고_바이오컴_DM반응_음과검,/igg_store?idx=85,/igg_store;/iggstore,meta_biocom_dm_igg,meta_biocom_dm_igg,meta_biocom_dm_igg,meta_biocom_dm_igg,meta_paid_or_meta_candidate,igg,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_dreaminsta_metadream,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1851,2025-12-10,메타광고_바이오컴_메타드림인스타티징영상_메타드림,/HealthFood?idx=386,/HealthFood,meta_biocom_dreaminsta_metadream,meta_biocom_dreaminsta_metadream,meta_biocom_dreaminsta_metadream,meta_biocom_dreaminsta_metadream,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_dreamreview1_metadream,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1754,2025-11-13,메타광고_바이오컴_메타드림리뷰1_메타드림,/HealthFood?idx=386,/HealthFood,meta_biocom_dreamreview1_metadream,meta_biocom_dreamreview1_metadream,meta_biocom_dreamreview1_metadream,meta_biocom_dreamreview1_metadream,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_dujjonkuinsta_igg,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120235591897270396,[바이오컴] 음식물 과민증 검사 어드밴티지+캠페인(251020),2026,,메타광고_바이오컴_두쫀쿠인스타,/igg_store?idx=85,/igg_store;/iggstore,meta_biocom_dujjonkuinsta_igg,meta_biocom_dujjonkuinsta_igg,meta_biocom_dujjonkuinsta_igg,meta_biocom_dujjonkuinsta_igg,meta_paid_or_meta_candidate,igg,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_earlybirdreview_metadream,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1722,,메타광고_바이오컴_사전예약후기_메타드림,/shop_view?idx=386,/shop_view;/shopview,meta_biocom_earlybirdreview_metadream,meta_biocom_earlybirdreview_metadream,meta_biocom_earlybirdreview_metadream,meta_biocom_earlybirdreview_metadream,meta_paid_or_meta_candidate,unknown,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_eggshaketext_igg,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120213362391690396,[바이오컴] 음식물 과민증 검사 전환캠페인(10/14~),1252,,"메타광고_바이오컴_계란,단쉐 텍스트_음식물 과민증 검사",/shop_view?idx=85,/shop_view;/shopview,meta_biocom_eggshaketext_igg,meta_biocom_eggshaketext_igg,meta_biocom_eggshaketext_igg,meta_biocom_eggshaketext_igg,meta_paid_or_meta_candidate,igg,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_eggshakevs_igg,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120213362391690396,[바이오컴] 음식물 과민증 검사 전환캠페인(10/14~),1253,,"메타광고_바이오컴_계란,단쉐 비교_음식물 과민증 검사",/shop_view?idx=85,/shop_view;/shopview,meta_biocom_eggshakevs_igg,meta_biocom_eggshakevs_igg,meta_biocom_eggshakevs_igg,meta_biocom_eggshakevs_igg,meta_paid_or_meta_candidate,igg,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_fatburning_acid,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120237452088280396,[바이오컴] 종합대사기능검사 전환캠페인(11/4~) - 사본,1199,2025-04-21,메타광고_바이오컴_지방타는사람vs안타는사람_종대사,/organicacid_store?idx=259,/organicacid_store;/organicacidstore,meta_biocom_fatburning_acid,meta_biocom_fatburning_acid,meta_biocom_fatburning_acid,meta_biocom_fatburning_acid,meta_paid_or_meta_candidate,organicacid,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_hungryreview_acid,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120237452088280396,[바이오컴] 종합대사기능검사 전환캠페인(11/4~) - 사본,1717,,메타광고_바이오컴_먹어도배고픔후기_종대사,/organicacid_store?idx=259,/organicacid_store;/organicacidstore,meta_biocom_hungryreview_acid,meta_biocom_hungryreview_acid,meta_biocom_hungryreview_acid,meta_biocom_hungryreview_acid,meta_paid_or_meta_candidate,organicacid,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_icehandreview_nuro,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1707,,메타광고_바이오컴_수족냉증후기_뉴로마스터,/HealthFood?idx=198,/HealthFood,meta_biocom_icehandreview_nuro,meta_biocom_icehandreview_nuro,meta_biocom_icehandreview_nuro,meta_biocom_icehandreview_nuro,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_igg30000_2,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120213362391690396,[바이오컴] 음식물 과민증 검사 전환캠페인(10/14~),1617,,메타광고_바이오컴_음과검 3만_2,/igg_store?idx=85,/igg_store;/iggstore,meta_biocom_igg30000_2,meta_biocom_igg30000_2,meta_biocom_igg30000_2,meta_biocom_igg30000_2,meta_paid_or_meta_candidate,igg,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_iggcardnews,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120235591897270396,[바이오컴] 음식물 과민증 검사 어드밴티지+캠페인(251020),1972,2026-01-14,메타광고_바이오컴_음과검카뉴,/igg_store?idx=85,/igg_store;/iggstore,meta_biocom_iggcardnews,meta_biocom_iggcardnews,meta_biocom_iggcardnews,meta_biocom_iggcardnews,meta_paid_or_meta_candidate,igg,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_iggcardnews_igg,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120235591897270396,[바이오컴] 음식물 과민증 검사 어드밴티지+캠페인(251020),2117,,메타광고_바이오컴_음과검카뉴_자주먹는음식,/igg_store?idx=85,/igg_store;/iggstore,meta_biocom_iggcardnews_igg,meta_biocom_iggcardnews_igg,meta_biocom_iggcardnews_igg,meta_biocom_iggcardnews_igg,meta_paid_or_meta_candidate,igg,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_iggttscomment_igg,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120235591897270396,[바이오컴] 음식물 과민증 검사 어드밴티지+캠페인(251020),1965,,메타광고_바이오컴_음과검TTS댓글_음과검,/igg_store?idx=85,/igg_store;/iggstore,meta_biocom_iggttscomment_igg,meta_biocom_iggttscomment_igg,meta_biocom_iggttscomment_igg,meta_biocom_iggttscomment_igg,meta_paid_or_meta_candidate,igg,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_instastory_acid,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120237452088280396,[바이오컴] 종합대사기능검사 전환캠페인(11/4~) - 사본,1542,,메타광고_바이오컴_지방산대사스토리_종대사,/organicacid_store?idx=259,/organicacid_store;/organicacidstore,meta_biocom_instastory_acid,meta_biocom_instastory_acid,meta_biocom_instastory_acid,meta_biocom_instastory_acid,meta_paid_or_meta_candidate,organicacid,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_iodin_nuro,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1545,,메타광고_바이오컴_요오드영상_뉴로마스터,/HealthFood?idx=198,/HealthFood,meta_biocom_iodin_nuro,meta_biocom_iodin_nuro,meta_biocom_iodin_nuro,meta_biocom_iodin_nuro,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_itchy_darecare,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1591,2025-09-24,메타광고_바이오컴_가려운이유_다래케어,/shop_view?idx=225,/shop_view;/shopview,meta_biocom_itchy_darecare,meta_biocom_itchy_darecare,meta_biocom_itchy_darecare,meta_biocom_itchy_darecare,meta_paid_or_meta_candidate,unknown,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
